Barcode;ItemDescription;Category;Brand;ColorDescription;Size;ImageUrl
198376038991;D'LUX WALKER 2.0 - RAİN CHECK;Ayakkabı;Skechers;Açık Gri/Çok renkli;10;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150089-LGMT/150089-LGMT-72-0.jpg
198376038960;D'LUX WALKER 2.0 - RAİN CHECK;Ayakkabı;Skechers;Açık Gri/Çok renkli;8.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150089-LGMT/150089-LGMT-72-0.jpg
198376590215;SKECH CLOUD-GENTLE GLOW;Ayakkabı;Skechers;Açık Gri/Çok renkli;6;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150561-lgmt/1.jpg
198739014181;SKECH CLOUD-PERFECTLY PLUSH;Ayakkabı;Skechers;Açık Gri/Çok renkli;7;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150560-lgmt/01.jpg
197627018515;ARCH FİT 2.0  -  BİG LEAGUE;Ayakkabı;Skechers;Açık Gri/Çok renkli;9;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150051-LGMT/01.jpg
198376038953;D'LUX WALKER 2.0 - RAİN CHECK;Ayakkabı;Skechers;Açık Gri/Çok renkli;8;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150089-LGMT/150089-LGMT-72-0.jpg
198739014174;SKECH CLOUD-PERFECTLY PLUSH;Ayakkabı;Skechers;Açık Gri/Çok renkli;6.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150560-lgmt/01.jpg
8683030716084;ARCH FİT 2.0-BİG LEAGUE;Ayakkabı;Skechers;Açık Gri/Çok renkli;7;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150051tk-lgmt/1.jpg
198376038977;D'LUX WALKER 2.0 - RAİN CHECK;Ayakkabı;Skechers;Açık Gri/Çok renkli;9;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150089-LGMT/150089-LGMT-72-0.jpg
198376038946;D'LUX WALKER 2.0 - RAİN CHECK;Ayakkabı;Skechers;Açık Gri/Çok renkli;7.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150089-LGMT/150089-LGMT-72-0.jpg
197627018539;ARCH FİT 2.0  -  BİG LEAGUE;Ayakkabı;Skechers;Açık Gri/Çok renkli;10;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150051-LGMT/01.jpg
198376590222;SKECH CLOUD-GENTLE GLOW;Ayakkabı;Skechers;Açık Gri/Çok renkli;6.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150561-lgmt/1.jpg
8683030015309;DYNAMİGHT 2.0 - EYE TO EYE;Ayakkabı;Skechers;Açık Gri/Pembe;8.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/12964TK-LGPK/01.jpg
8683030015255;DYNAMİGHT 2.0 - EYE TO EYE;Ayakkabı;Skechers;Açık Gri/Pembe;6;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/12964TK-LGPK/01.jpg
198376039356;D'LİTES - REFLECTİONS;Ayakkabı;Skechers;Açık Gri/Gümüş;10;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150249-LGSL/01.jpg
198376039288;D'LİTES - REFLECTİONS;Ayakkabı;Skechers;Açık Gri/Gümüş;6.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150249-LGSL/01.jpg
197976692671;D'LITES 5.0 - TEAM NEUTRAL;Ayakkabı;Skechers;Açık Gri/Gümüş;7;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150521-lgsl/01.jpg
198376039363;D'LİTES - REFLECTİONS;Ayakkabı;Skechers;Açık Gri/Gümüş;11;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/150249-LGSL/01.jpg
198376529499;BOBS ARC WAVES 2.0 NOW IT;Ayakkabı;Skechers;LİLA;8;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/117638-lil/01.jpg
198739438949;TRINAMICS;Ayakkabı;Skechers;Açık Yeşil/Siyah;7;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/401660n-lmbk/01_3.jpg
197976593480;PLAY SCENE - STORM BRIGHTS;Ayakkabı;Skechers;Açık Yeşil/Siyah;6;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/407606n-lmbk/01.jpg
198739438956;TRINAMICS;Ayakkabı;Skechers;Açık Yeşil/Siyah;8;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/401660n-lmbk/01_3.jpg
197976593497;PLAY SCENE - STORM BRIGHTS;Ayakkabı;Skechers;Açık Yeşil/Siyah;7;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/407606n-lmbk/01.jpg
198739049268;TRINAMICS;Ayakkabı;Skechers;Açık Yeşil/Siyah;10.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/401660l-lmbk/01.jpg
198739049367;TRINAMICS;Ayakkabı;Skechers;Açık Yeşil/Siyah;2.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/401660l-lmbk/01.jpg
198739438932;TRINAMICS;Ayakkabı;Skechers;Açık Yeşil/Siyah;6;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/401660n-lmbk/01_3.jpg
198739049282;TRINAMICS;Ayakkabı;Skechers;Açık Yeşil/Siyah;11.5;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/401660l-lmbk/01.jpg
197976593503;PLAY SCENE - STORM BRIGHTS;Ayakkabı;Skechers;Açık Yeşil/Siyah;8;https://skcfiles.mncdn.com/mnresize/600/600/livephotos/8/407606n-lmbk/01.jpg
